11727,0.038574,-0.66455,1.496093,69.114,-6.74,14.87
11728,-0.103027,-0.654296,1.182617,87.557,4.511,10.61
11729,-0.105468,-0.742187,1.041015,85.557,-14.282,7.068
11730,-0.115722,-0.490234,1.402832,97.259,-2.145,15.152
11731,-0.077636,-0.706054,1.001464,98.702,-16.412,9.122
11732,-0.26123,-0.364746,1.584961,109.839,-2.091,12.122
11733,-0.016601,-0.501953,1.106933,107.549,-7.87,9.381
11734,0.13916,-0.638671,1.728027,91.282,-11.541,14.465
11735,-0.221679,-0.53125,1.019043,118.885,4.198,13.381
11736,0.000976,-0.523925,1.219238,92.03,-12.175,12.877
11737,-0.173828,-0.380859,1.461914,107.732,-3.984,14.358
11738,-0.133789,-0.442871,0.912109,96.923,-17.083,5.587
11739,-0.089843,-0.438964,1.773925,90.923,-2.954,15.213
11740,-0.129394,-0.478515,0.807617,99.938,-9.61,8.221
11741,0.078613,-0.510742,1.489257,78.687,-18.221,13.778
11742,-0.02539,-0.499023,1.006347,95.832,-8.389,7.297
11743,-0.113769,-0.534668,0.746093,85.244,-18.396,6.312
11744,-0.05371,-0.370117,1.409179,93.885,-6.938,9.9
11745,-0.144531,-0.449218,0.771484,90.931,-15.77,4.748
11746,0.010253,-0.373535,1.47998,85.564,-11.259,9.488
11747,-0.058105,-0.360839,0.894531,86.74,-12.519,5.374
11748,-0.044433,-0.368652,1.252929,72.48,-10.625,10.641
11749,-0.148437,-0.430664,0.651367,76.305,-11.274,9.801
11750,-0.080566,-0.334472,0.931152,75.099,-12.343,6.458
11751,-0.086914,-0.369628,0.923339,69.068,-17.312,10.198
11752,-0.068847,-0.278808,0.921386,62.633,-17.656,9.206
11753,-0.066406,-0.202636,0.922363,47.183,-20.16,15.74
11754,-0.069335,-0.26123,0.706054,33.465,-25.916,19.854
11755,-0.161132,-0.239257,0.6958,29.213,-31.549,8.251
11756,-0.119628,-0.302734,0.859375,30.977,-32.793,6.786
11757,-0.236816,-0.169921,0.876953,42.725,-29.603,3.343
11758,0.035644,-0.265625,1.000488,53.129,-37.77,5.068
11759,0.817871,0.209472,1.71582,58.885,-22.977,-8.053
11760,-0.230957,-0.447265,0.875976,65.625,-13.564,-8.267
11761,0.228515,-0.078613,0.860351,65.206,-8.671,1.351
11762,0.047851,0.037597,0.696289,47.74,-24.274,-13.992
11763,-0.02832,0.012695,0.758789,29.45,-17.297,-6.984
11764,-0.081054,-0.003906,0.788574,15.374,-20.442,-18.793
11765,0.160644,-0.643554,0.540527,17.03,-28.48,-7.687
11766,-0.129394,0.013183,0.596679,12.465,-12.412,-8.48
11767,0.208496,-0.566406,0.80957,18.503,-7.519,-10.183
11768,-0.18457,0.045898,0.44873,9.763,-6.053,-12.671
11769,0.115234,-0.234375,0.856445,2.312,-4.068,-15.259
11770,0.004394,-0.041015,0.484863,2.068,-4.564,-7.076
11771,-0.061523,0.285156,0.75,-25.061,-3.083,-17.854
11772,0.037597,-0.149902,0.598632,-21.725,3.893,-11.656
11773,-0.071289,0.407714,0.623535,-48.595,-2.122,-14.648
11774,0.316894,-0.230957,1.038574,-50.9,-2.992,-15.32
11775,-0.204101,0.512695,0.49414,-71.328,2,-15.587
11776,0.162597,-0.35791,0.674804,-85.694,7.45,-20.488
11777,-0.053222,0.313964,0.442382,-92.763,1.557,-11.175
11778,0.043457,0.110351,0.822265,-109.694,6.312,-20.534
11779,-0.100097,0.384277,0.543945,-106.358,11.564,-18.16
11780,0.027832,0.216796,0.611328,-120.893,8.908,-15.786
11781,0.100585,0.043457,0.466308,-124.137,2.725,-10.458
11782,-0.012695,0.330078,0.638183,-128.74,8.885,-14.458
11783,0.0625,-0.067871,0.370117,-136.03,8.648,-20.068
11784,0.047851,0.157226,0.559082,-130.114,7.145,-13.343
11785,0.119628,-0.307128,0.6333,-128.267,15.824,-23.778
11786,-0.077148,0.208007,0.523925,-117.389,14.595,-10.625
11787,-0.026367,0.246093,0.381347,-112.175,12.129,-11.862
11788,-0.05957,0.166015,0.42871,-108.671,11.702,-8.351
11789,-0.08496,0.211425,0.553222,-115.709,3.229,0.297
11790,0.031738,0.080078,0.539062,-112.595,11.122,-10.786
11791,-0.081054,0.238769,0.564453,-115.007,3.412,-5.954
11792,0.072753,0.248535,0.652832,-118.045,10.473,-15.755
11793,0.038085,0.113769,0.543457,-117.412,2.77,-8.992
11794,0.122558,0.120117,0.848632,-110.137,9.473,-4.29
11795,-0.039062,0.15332,0.712402,-102.633,11.572,-5.534
11796,0.145507,0.596191,1.134765,-78.343,17.755,-7.259
11797,-0.10791,0.270996,0.813476,-80.091,12.847,-7.221
11798,0.023925,0.016601,0.856445,-68.503,10.312,-3.541
11799,-0.066406,0.081054,0.663574,-60.145,17.251,-4.885
11800,0.110839,0.111328,0.898925,-61.16,12.557,-0.022
11801,-0.062988,0.166992,0.818359,-53.473,15.931,-3.312
11802,0.003417,0.192871,0.861816,-57.847,11.488,-5.534
11803,0.101074,0.154785,1.251953,-42.374,18.351,0.221
11804,-0.115722,0.250488,0.892089,-26.931,11.832,-3.32
11805,0.129882,-0.13623,1.022949,-30.9,7.992,1.022
11806,0.033691,0.25,0.932128,-18.961,19.916,-5.48
11807,-0.044433,-0.086425,0.894531,-23.251,11.87,-0.618
11808,0.108886,0.339355,1.161132,-9.358,10.465,2.557
11809,-0.126464,0.077636,0.841796,-22.297,5.977,0.167
11810,0.167968,0.112792,1.236816,-21.793,1.396,2.717
11811,-0.085449,-0.083007,0.84082,-36.61,-7.175,6.694
11812,-0.961425,0.212402,1.21582,-34.16,-0.129,15.122
11813,0.334472,0.517089,1.65625,-19.16,7.549,0.48
11814,-0.196289,-0.41455,1.40625,-10.465,9.671,-7.648
11815,-0.066894,0.273925,1.266601,14.969,22.977,0.595
11816,0.143066,-0.082519,0.974121,-2.618,16.496,-3.679
11817,-0.006835,-0.11621,1.335449,-3.717,9.328,5.694
11818,-0.062011,0.037597,1.357421,-4.633,4.671,4.938
11819,0.168945,-0.34375,1.416992,6.374,-1.824,6.496
11820,-0.0083,-0.015136,1.181152,12.419,11.732,-1.389
11821,-0.058105,-0.58789,1.131836,-1.702,6.687,0.74
11822,-0.230957,0.501953,1.442871,11.236,6.58,5.038
11823,0.003906,-0.21582,1.41455,-3.251,3.068,2.679
11824,0.132324,-0.124023,1.473632,3.603,6.755,7.175
11825,-0.106445,-0.025878,1.35498,-5.549,10.259,4.77
11826,0.03125,-0.348144,1.45166,-3.465,10.389,5.213
11827,-0.14746,-0.123046,1.41748,-4.687,9.671,5.717
11828,0.142089,-0.844238,1.252441,-8.61,4.656,6.748
11829,-0.145996,0.25,1.648437,-1.877,15.343,13.595
11830,-0.07373,-0.638183,1.15625,-6.083,6.564,7.717
11831,0.041015,-0.126464,1.623535,-8.389,8.099,14.19
11832,-0.191894,-0.439453,1.335937,-8.557,14.587,10.9
11833,0.091308,-0.096679,1.878906,-10.839,8.083,9
11834,-0.22705,-0.109863,1.370117,-3.564,8.198,10.282
11835,-0.043945,-0.732421,1.222168,-10.282,1.549,5.625
11836,-0.093261,-0.339843,1.559082,-7.541,7.9,14.267
11837,-0.155273,-0.618652,1.077636,-5.458,4.511,7.229
11838,0.055664,-0.390625,1.784668,-9.122,5.549,22.236
11839,-0.137695,-0.577636,1.261718,-4.061,6.847,13.694
11840,-0.065917,-0.655761,1.38916,-1.717,3.267,21.175
11841,-0.188476,-0.645996,1.454101,15.641,9.763,24.404
11842,-0.024902,-0.862793,0.990234,12.496,-7.366,16.839
11843,-0.241699,-0.594726,1.444824,30.725,-2.473,20.297
11844,-0.014648,-0.840332,0.797851,39.236,-1.931,14.595
11845,-0.173339,-0.444335,1.721191,44.389,-0.381,16.328
11846,-0.064453,-0.690918,1.162597,51.687,1.213,15.297
11847,-0.169921,-0.542968,1.453613,48.32,-3.877,15.091
11848,-0.013183,-0.773925,1.094726,72.267,-4.076,17.969
11849,0.011718,-0.634277,1.107421,72.145,-13.175,12.938
11850,-0.19873,-0.679199,1.32666,100.694,-6.038,15.572
11851,-0.056152,-0.613769,1.017089,97.641,-12.396,7.625
11852,-0.220214,-0.470214,1.738281,101.74,-5.9,13.175
11853,-0.079589,-0.763183,0.835937,114.893,-10.259,5.137
11854,-0.060546,-0.529785,1.566406,96.465,-12.267,11.908
11855,-0.154785,-0.61914,1.009765,118.244,-11.015,8.603
11856,-0.043457,-0.594726,1.143066,98.236,-15.198,10.709
11857,-0.151855,-0.573242,1.288086,119.977,-7.763,6.259
11858,-0.007324,-0.551757,0.847168,102.435,-20.534,5.038
11859,-0.160644,-0.463867,1.488769,100.206,-6.648,14.541
11860,-0.128417,-0.499023,0.823242,106.351,-13.083,11.671
11861,-0.124511,-0.431152,1.751953,86.793,-12.938,15.969
11862,-0.066894,-0.517578,0.962402,91.954,-20.175,10.03
11863,-0.030273,-0.503417,1.217773,68.175,-11.801,13.022
11864,-0.10205,-0.5708,1.027832,93.755,-9.404,11.106
11865,-0.010253,-0.353515,0.780761,78.16,-20.717,7.977
11866,-0.144531,-0.467285,1.193359,85.946,-13.702,10.381
11867,-0.060058,-0.352539,0.91455,85.656,-16.435,8.801
11868,-0.143066,-0.446777,1.098144,81.74,-16.427,6.9
11869,-0.026855,-0.379394,0.878418,82.816,-17.671,10.091
11870,-0.054687,-0.512695,1.07666,74.938,-18.618,9.404
11871,-0.10205,-0.457031,0.73291,76.274,-19.488,9.015
11872,-0.072753,-0.348632,0.866699,69.274,-22.58,5.389
11873,0.079101,-0.424316,0.822753,61.015,-24.641,9.244
11874,0.019042,-0.212402,0.964843,71.839,-28.358,3.16
11875,-0.075195,-0.36621,0.93164,72.167,-19.748,-5.114
11876,-0.002441,-0.218261,0.905761,77.786,-23.251,-3.687
11877,0.011718,-0.236816,0.813964,75.526,-18.709,-4.366
11878,-0.004882,-0.183593,0.887695,76.412,-18.732,-8.32
11879,-0.036132,-0.067382,0.655273,63.213,-21.419,-11.045
11880,0.009277,-0.208007,0.943359,55.297,-27.877,-15.809
11881,-0.135742,-0.171875,0.644531,51.709,-19.77,-8.45
11882,0.120605,-0.346679,1.010742,56.992,-26.793,-17.732
11883,-0.114746,0.051269,0.685546,50.114,-19.641,-17.236
11884,-0.028808,-0.373535,0.543945,44.351,-7.412,-12.076
11885,-0.165039,0.064941,0.275878,43.9,-15.015,-9.786
11886,0.172363,-0.095703,1.233398,13.267,-7.916,-16.847
11887,-0.038085,-0.212402,0.41748,24.664,-5.778,-17.106
11888,-0.084472,0.081542,0.611328,-0.251,-13.969,-9.625
11889,0.062988,-0.192871,0.596191,6.908,1.572,-21.633
11890,-0.111328,0.175781,0.471191,-14.519,-10.366,-9.656
11891,0.141113,-0.08789,0.614257,-18,-1.175,-13.129
11892,-0.243164,0.154785,0.427246,-26.938,-4.595,-14.091
11893,0.127929,-0.09082,0.895996,-42.137,4.19,-17.725
11894,-0.009277,0.151367,0.249023,-43.931,-5.251,-10.435
11895,0.004882,0.04541,0.920898,-70.328,0.076,-14.282
11896,0.031738,0.21875,0.348144,-65.374,10.664,-11.847
11897,-0.038085,0.246582,0.546875,-91.946,-5.343,-13.786
11898,0.098144,0.166503,0.635742,-92.679,8.595,-17.251
11899,-0.070312,0.363281,0.450195,-110.526,5.083,-15
11900,0.149414,0.082519,0.541503,-113.305,3.717,-16.48
11901,-0.163574,0.54248,0.58789,-125.122,4.259,-14.083
11902,0.10205,-0.166992,0.407226,-128.16,0.58,-14.19
11903,0.02539,0.312011,0.526855,-128.946,10.572,-14.702
11904,0.035644,-0.206054,0.704101,-127.893,7.755,-16.198
11905,-0.072753,0.345703,0.530273,-126.396,10.297,-12
11906,0.062011,0.148925,0.657714,-119.9,11.496,-15.167
11907,-0.030273,0.282714,0.319335,-112.488,8.488,-8.038
11908,0.000488,0.281738,0.613769,-119.206,7.854,-6.687
11909,-0.051757,0.156738,0.604492,-118.526,13.679,-11.412
11910,0.036132,0.314941,0.673828,-130.404,6.022,-5.61
11911,0.148925,0.215332,0.851074,-125.183,14.221,-14.106
11912,0.004394,0.294921,0.617675,-125.305,10.343,-9.435
11913,0.119628,0.155273,0.689941,-123.427,6.786,-10
11914,0.018066,0.123535,0.60791,-109.946,9.893,-6.961
11915,0.02832,0.213867,0.651855,-100.618,8.297,-3.832
11916,0.073242,0.152832,0.721191,-90.954,9.969,-8.099
11917,-0.029785,0.089355,0.810546,-87.877,5.511,-1.717
11918,0.166503,0.240722,0.920898,-68.809,15.748,-9.427
11919,0.009277,0.166503,0.880859,-71.771,8.419,1.267
11920,-0.128417,0.495117,0.973144,-70.786,16.045,-3.381
11921,0.033691,0.094238,0.945312,-77.198,14.137,-5.022
11922,-0.011718,0.236328,1.165527,-71.763,16.129,-3.893
11923,0.009765,0.14746,1.046386,-69.977,20.992,-4.732
11924,0.196289,0.157226,1.405761,-70.664,9.305,-3.541
11925,-0.181152,0.083984,0.549804,-62.015,9.175,-4.244
11926,0.0625,-0.105468,1.190918,-60.366,11.274,1.099
11927,-0.124511,0.36914,1.135742,-30.129,29.099,-3.854
11928,0.115722,0.198242,1.1875,-40.564,6.87,2.709
11929,0.1333,-0.073242,1.162597,-38.61,12.129,-1.061
11930,-0.078613,0.042968,1.003418,-40.244,9.167,2.534
11931,0.105468,-0.263183,1.239257,-35.694,9.717,5.32
11932,-0.110839,0.070312,0.849609,-28.77,5.595,3.068
11933,0.084472,-0.260742,1.1958,-28.885,-3.045,5.458
11934,-0.12207,0.106445,0.867675,-11.473,9.435,1.343
11935,-0.01416,-0.216796,1.101562,-5.694,-4.9,0.526
11936,-0.521484,-0.039062,1.265625,9.427,0.679,10.862
11937,0.203613,-0.023925,1.43164,34,0.603,3.832
11938,-0.076171,-0.19873,1.424316,49.961,6.106,1.145
11939,-0.256347,0.160644,1.333496,49.213,11.473,2.015
11940,0.109375,-0.217285,1.390136,43.977,7.61,4.786
11941,-0.045898,0,1.349121,34.267,3.954,3.122
11942,0.095214,-0.387695,1.463378,20.549,0.992,3.9
11943,-0.037597,-0.025878,1.563476,25.496,19.732,1.572
11944,-0.106933,-0.409667,1.456543,14.557,8.923,6.58
11945,0.046386,0.013183,1.450195,14.083,10.419,2.465
11946,-0.072753,-0.276855,1.405761,1.259,11.923,4.183
11947,0.048339,-0.148925,1.632324,2.931,12.885,7.458
11948,-0.183593,-0.085937,1.570312,5.16,21.816,11.87
11949,0.05664,-0.759765,1.134765,7.061,4.343,12.213
11950,-0.235351,0.074218,1.303222,7.931,10.053,7.854
11951,-0.125976,-0.66748,1.334961,-3.351,3.389,12.763
11952,-0.123535,0.057128,1.711425,0.656,7.236,14.122
11953,-0.152343,-0.292968,1.415527,-7.473,5.824,12.687
11954,-0.069335,-0.585937,1.349121,-2.099,0.229,15.274
11955,-0.16748,-0.526367,1.411132,5.03,10.702,20.19
11956,-0.014648,-0.7583,1.459472,2.824,-0.076,17.862
11957,-0.256347,-0.393066,1.421386,16.854,8.847,24.687
11958,-0.044433,-0.680664,0.972168,19.496,1.45,15.137
11959,-0.083496,-0.351074,1.80957,16.679,5.351,28.145
11960,-0.071289,-0.486328,1.213867,25.488,9.351,18.862
11961,-0.123535,-0.536132,1.30664,25.717,-3.389,19.587
11962,0.004394,-0.875,1.105957,39.297,0.267,23.381
11963,-0.084472,-0.676757,1.16748,34.312,-14.427,13.297
11964,-0.125,-0.534668,1.43164,66.618,-0.145,15.931
11965,-0.088378,-0.555664,1.004882,55.557,-12.725,13.954
11966,-0.291503,-0.354003,1.598144,75.595,-2.908,20.732
11967,-0.129882,-0.864257,0.801269,80.709,-9.244,13.832
11968,0.064941,-0.471191,1.999939,79.58,-4.862,20.832
11969,-0.08496,-0.77539,0.904785,100.465,-9.725,6.076
11970,-0.083496,-0.838867,1.115234,94.854,-18.198,13.404
11971,-0.067382,-0.5,1.166992,117.305,-5.603,8.16
11972,-0.118652,-0.565918,1.051757,111.946,-15.618,5.969
11973,-0.1333,-0.439941,1.353027,123.175,-11.435,9.229
11974,-0.092773,-0.495605,0.987793,114.725,-13.267,7.061
11975,-0.091796,-0.324707,1.601074,110.595,-7.763,11.206
11976,-0.132812,-0.507324,0.859375,106.603,-9.183,4.541
11977,0.05371,-0.570312,1.606933,92.282,-12.206,11.679
11978,-0.180175,-0.550293,1.156738,95.778,-10.45,9.885
11979,-0.0625,-0.546875,1.205566,80.916,-12.679,9.503
11980,-0.106933,-0.502929,1.170898,87.022,-8.564,8.641
11981,-0.105468,-0.49121,0.976562,77.549,-17.511,6.091
11982,-0.097656,-0.411621,1.235839,77.19,-10.618,8.045
11983,-0.106445,-0.459472,0.905761,74.625,-13.343,5.946
11984,-0.118652,-0.43164,1.190429,78.137,-16.274,8.625
11985,-0.126464,-0.406738,0.950195,76.396,-17.908,9.198
11986,-0.034179,-0.465332,1.121582,72.122,-12.45,8.343
11987,-0.091308,-0.409667,0.957519,69.824,-14.793,9.129
11988,-0.125488,-0.331542,0.85205,61.526,-19.931,7.435
11989,-0.07666,-0.314941,0.964843,56.717,-24.725,13.236
11990,-0.077636,-0.273925,0.859863,48.496,-24.076,8.244
11991,0.335937,-0.732421,0.954101,33.885,-36.32,14.847
11992,0.000976,-0.009765,1.491699,46.564,-33.328,-1.389
11993,-0.000976,-0.384277,0.790527,46.335,-19.145,-1.152
11994,0.036132,-0.505371,1.237793,71.122,-22.816,-7.473
11995,-0.205078,-0.173828,0.502929,72.236,-16.389,-10.946
11996,0.071289,-0.234375,1.024902,75.083,-17.221,-6.854
11997,-0.128417,-0.11621,0.641113,65.389,-12.877,-9.29
11998,0.022949,-0.148437,0.997558,62.488,-17.786,-13.122
11999,-0.11914,-0.067871,0.606445,50.977,-20.137,-7.877
12000,0.253417,-0.461425,1.280273,53.083,-17.519,-19.916
12001,-0.161132,-0.117187,1.068847,56.877,-3.519,-11.328
12002,0.014648,-0.157714,0.975585,46.122,-8.786,-20.526
12003,0.049804,-0.149902,0.482421,45.954,-11.16,-17.786
12004,-0.243652,0.221679,0.706543,18.931,-13.732,-14.793
12005,0.21875,-0.23291,0.726562,24.236,-5.793,-22.03
12006,-0.159179,-0.080566,0.415039,5.129,-13.816,-11.29
12007,0.118652,-0.072753,0.78125,2.786,-3.923,-15.641
12008,-0.259277,0.329589,0.07666,-3.419,-2.076,-13.984
12009,0.140625,-0.234863,0.78125,-12.801,-0.381,-17
12010,-0.229492,0.444335,0.162597,-13.19,-6.557,-10.587
12011,0.321289,-0.453613,1.081054,-47.16,-5.32,-10.16
12012,-0.10791,0.208007,0.375976,-36.167,5.755,-22.465
12013,0.021484,-0.141601,1.020019,-78.358,1.366,-11.312
12014,0.114746,0.253417,0.42871,-71.221,7.297,-15.534
12015,-0.13916,0.114257,0.743652,-101.145,2.435,-9.603
12016,0.318847,0.089843,0.527343,-106.312,6.824,-19.496
12017,-0.193847,0.376953,0.208496,-124.839,-0.938,-3.969
12018,0.317382,0.02246,0.833984,-130.771,7.396,-11.984
12019,-0.170898,0.535644,0.302734,-134.748,11.534,-8.564
12020,0.124023,-0.005859,0.599121,-154.229,2.312,-15.916
12021,-0.011718,0.445312,0.469726,-154.167,15.519,-8.412
12022,-0.117187,0.332519,0.583496,-146.076,10.877,-16.48
12023,0.028808,0.210449,0.6958,-147.595,14.251,-15.274
12024,-0.021484,0.315917,0.628418,-140.496,8.221,-11.648
12025,0.055664,0.213378,0.254882,-125.801,8.183,-13.32
12026,-0.071777,0.45996,0.530761,-125.931,16.221,-6.053
12027,0.129394,0.10205,0.823242,-134.03,18.931,-15.259
12028,0.035644,0.273925,0.60498,-141.374,14.465,-5.053
12029,0.1333,0.203125,0.92041,-136.732,15.412,-16.77
12030,-0.018554,0.239746,0.492187,-132.641,10.297,-10.152
12031,-0.103515,0.271484,0.647949,-127.496,10.458,-14.832
12032,-0.044433,0.230468,0.578125,-115.755,20.122,-17.442
12033,0.114746,0.118652,0.813964,-109.19,11.343,-11.305
12034,0.135253,0.077636,0.851074,-102.633,17,-7.488
12035,-0.099609,0.277343,0.654785,-104.419,17.381,-5.465
12036,0.112792,0.123535,0.66455,-104.061,1.74,-2.625
12037,0.111816,0.114257,0.811035,-103.48,1.938,1.366
12038,0.164062,0.085449,1.050293,-98.198,5.068,-0.633
12039,-0.083496,-0.017578,0.794921,-91.679,11.541,8.87
12040,-0.05957,-0.19873,0.966796,-82.099,-2.282,5.809
12041,-0.053222,-0.029785,0.858398,-75.778,7.816,5.389
12042,0.052734,0.148437,1.178711,-57.885,0.175,3.19
12043,-0.096191,0.103515,1.020996,-56.687,20.465,3.396
12044,-0.333007,0.195312,0.989257,-53.16,7.282,-1.58
12045,0.078125,0.384277,1.576171,-48.503,18.206,-7.152
12046,0.16748,-0.037597,1.393554,-42.351,6.022,-1.511
12047,0.259277,-0.018554,1.368164,-33.648,17.656,-2.366
12048,-0.123046,0.062988,0.915039,-25.137,10.984,4.221
12049,-0.260742,-0.07373,0.738769,-24.022,5.137,-3.809
12050,-0.344238,-0.015136,1.017089,-25.038,15.465,5.091
12051,-0.064941,-0.237304,1.172851,-10.244,5.656,-1.992
12052,-0.28125,-0.021484,1.21582,-10.503,26.671,9.29
12053,-0.005371,-0.144042,1.057128,-4.77,7.977,4.229
12054,0.103027,-0.195312,1.272461,-6.076,7.16,0.213
12055,-0.200683,-0.031738,0.964355,-3.053,3.32,1.801
12056,-0.20166,-0.459472,1.211914,4.48,9.839,2.687
12057,-0.1875,-0.064453,1.146972,4.885,4.725,2.122
12058,-0.072265,-0.353515,1.303711,12.977,-0.022,3.778
12059,-0.117675,-0.020507,1.313476,20.274,8.236,2.251
12060,0.017578,-0.633789,1.249511,23.9,-6.473,2.259
12061,-0.052246,0.016113,1.468261,33.045,0.755,2.038
12062,-0.000976,-0.8125,1.474609,24.389,1.74,3.389
12063,-0.070312,-0.320312,1.393554,40.328,13.389,-0.923
12064,-0.232421,0.146972,1.34375,18.61,6.381,3.29
12065,0.005371,-0.498046,1.624511,9.603,4.412,1.954
12066,-0.099609,0.002441,1.517578,-1.526,7.274,10.839
12067,-0.012695,-0.727539,1.454101,-6.87,4.374,6.152
12068,-0.127441,-0.156738,1.422363,-6.77,13.206,3.519
12069,-0.15039,-0.688476,1.287109,-13.61,5.16,2.61
12070,-0.079101,-0.004882,1.61914,-10.832,9.603,13.969
12071,-0.09375,-0.613769,1.46875,-9.099,14.312,7.045
12072,-0.027832,-0.595703,1.488769,-7.854,8,11.58
12073,-0.169921,-0.661132,1.217285,-3.419,14.229,18.389
12074,0.135742,-0.870117,1.100586,-14.389,-4.396,12.671
12075,-0.235839,-0.536621,1.470703,6.48,10.786,14.343
